ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Dt_Customer_month;Dt_Customer_dayofweek
9757;1972;Graduation;Together;84906.0;0;0;98;997;15;414;99;30;76;1;5;6;12;2;0;1;1;0;1;0;0;10;4
6918;1989;Graduation;Married;28691.0;1;0;56;5;4;13;8;0;4;1;1;0;3;8;0;0;0;0;0;0;0;7;3
286;1952;Graduation;Single;44213.0;1;1;48;95;11;35;0;4;7;4;2;1;5;6;0;0;0;0;0;0;0;11;4
11086;1984;Basic;Single;25707.0;1;0;18;1;6;2;3;6;3;1;1;0;3;7;0;0;0;0;0;0;0;1;5
1921;1967;PhD;Married;59062.0;2;1;74;46;1;12;3;0;9;2;2;0;3;4;0;0;0;0;0;0;0;10;3
7718;1947;Master;Together;66000.0;0;0;36;244;51;270;101;0;45;1;1;3;5;1;0;0;0;0;0;0;0;4;6
1291;1978;PhD;Together;27683.0;1;0;90;152;9;121;12;12;45;4;6;2;4;8;0;0;0;0;0;0;0;8;5
4136;1992;Basic;Single;7500.0;1;0;63;10;17;18;8;26;40;4;3;2;2;9;0;0;0;0;0;0;0;12;0
803;1968;Graduation;Together;40521.0;1;1;82;12;0;5;0;0;4;1;0;1;2;5;0;0;0;0;0;0;0;4;4
4298;1973;PhD;Together;20427.0;1;0;63;5;0;4;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0;3;0
10833;1975;Graduation;Married;65106.0;0;1;55;790;19;133;12;0;19;3;8;3;13;6;0;1;0;0;0;0;0;5;5
9606;1965;PhD;Married;69969.0;0;0;64;882;29;514;38;29;44;1;4;2;6;3;0;0;1;1;0;0;1;8;1
8534;1952;Graduation;Married;67433.0;0;2;51;615;28;259;12;48;30;4;6;5;13;4;0;1;0;0;0;0;0;7;1
5153;1967;PhD;Married;77766.0;0;1;97;1004;59;265;115;59;27;2;11;10;11;6;1;0;0;0;0;0;1;2;4
6653;1970;PhD;Married;55158.0;1;1;72;293;0;87;4;11;23;4;7;2;5;7;0;0;0;0;0;0;1;7;0
5493;1976;Graduation;Married;39356.0;1;1;21;15;0;2;0;0;6;1;1;0;2;6;1;0;0;0;0;0;0;3;2
5107;1973;PhD;Divorced;35860.0;1;1;37;15;0;8;4;2;20;2;1;1;2;5;1;0;0;0;0;0;0;5;0
6049;1982;Master;Together;73450.0;0;0;85;1142;51;415;90;69;37;1;7;8;11;3;1;0;0;1;0;0;0;12;3
8147;1960;Graduation;Married;31454.0;1;1;40;28;0;11;0;0;9;3;2;0;3;8;0;0;0;0;0;0;0;7;5
1857;1952;Graduation;Single;47139.0;1;1;2;46;0;12;0;2;23;2;2;1;2;7;0;0;0;0;0;0;1;3;3
11114;1970;Graduation;Together;19656.0;1;0;94;25;4;9;6;8;32;3;2;1;3;7;0;0;0;0;0;0;0;2;4
5429;1948;PhD;Married;45579.0;0;1;10;145;1;33;2;1;1;1;4;1;4;6;0;0;0;0;0;0;0;8;1
1740;1944;Graduation;Married;55956.0;0;0;22;760;38;104;50;9;38;2;7;3;4;4;0;1;0;0;0;0;0;4;0
195;1972;Graduation;Single;38808.0;1;0;21;125;17;52;3;19;30;4;5;1;4;8;1;0;0;0;0;0;1;8;6
7527;1968;Master;Divorced;23748.0;1;0;97;6;6;29;12;15;8;3;2;1;3;8;0;0;0;0;0;0;0;11;2
10319;1971;Graduation;Married;66303.0;0;1;56;1090;12;96;16;12;60;4;3;4;11;8;0;1;0;0;0;0;0;2;1
2296;1975;Master;Married;37368.0;1;0;4;3;2;11;2;2;10;1;1;0;2;6;1;0;0;0;0;0;0;12;0
10637;1964;Graduation;Married;40800.0;1;2;77;24;0;27;8;30;10;2;3;0;3;7;0;0;0;0;0;1;0;1;1
907;1975;Graduation;Married;46149.0;0;1;36;254;6;71;4;0;27;5;5;1;7;5;0;0;0;0;0;0;0;11;4
679;1957;PhD;Married;37633.0;1;1;49;13;4;20;0;0;1;2;1;0;3;9;0;0;0;0;0;0;0;9;3
7384;1951;Master;Together;39767.0;0;0;18;113;61;204;34;26;47;2;7;1;7;8;0;0;0;0;0;0;0;7;6
5267;1970;Graduation;Divorced;33986.0;1;0;43;16;2;18;2;1;5;1;1;0;3;7;0;0;0;0;0;0;0;3;3
339;1972;PhD;Married;57091.0;0;1;82;462;0;24;6;0;4;2;9;2;5;7;0;1;0;0;0;0;1;11;4
2516;1969;2n Cycle;Married;46831.0;1;1;84;22;2;10;6;4;34;2;1;2;2;4;0;0;0;0;0;0;0;6;5
4808;1956;Graduation;Married;15759.0;0;0;12;1;2;5;6;0;3;1;1;0;2;7;0;0;0;0;0;0;0;9;3
5068;1971;Graduation;Single;22804.0;1;0;75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;0;0;7;2
7628;1973;2n Cycle;Married;43050.0;1;0;10;30;5;24;6;3;8;2;2;0;4;5;0;0;0;0;0;0;0;3;1
7128;1977;PhD;Single;42997.0;1;1;91;4;0;5;0;1;5;1;1;0;2;7;0;0;0;0;0;0;0;12;5
2811;1963;PhD;Single;48918.0;1;1;21;52;0;9;0;0;1;2;1;0;4;4;0;0;0;0;0;0;0;4;5
3551;1954;Master;Together;60033.0;0;1;28;62;1;57;19;11;48;2;2;1;5;2;0;0;0;0;0;0;0;3;5
1663;1978;PhD;Together;34043.0;1;0;97;20;2;14;3;0;10;1;2;0;2;9;0;0;0;0;0;0;0;10;4
5543;1966;Graduation;Together;57811.0;0;1;49;545;7;114;37;21;78;5;7;2;11;5;0;1;0;0;0;0;0;6;0
10641;1978;Graduation;Single;7500.0;1;1;5;6;5;4;13;4;25;4;2;1;3;6;0;0;0;0;0;0;0;12;3
1878;1985;2n Cycle;Married;23148.0;0;0;83;4;6;8;6;3;10;1;2;0;3;7;0;0;0;0;0;0;0;2;1
3099;1970;Graduation;Divorced;44267.0;1;1;48;183;5;65;3;5;49;5;5;2;4;9;0;0;0;0;0;0;0;2;0
5841;1966;Graduation;Together;60894.0;0;1;61;606;7;155;10;0;54;5;10;3;8;7;0;0;0;0;0;0;0;6;4
3972;1976;Graduation;Together;50200.0;1;1;70;266;6;51;8;6;64;6;7;1;5;8;0;0;0;0;0;0;0;4;2
4394;1965;PhD;Married;81051.0;0;0;43;1142;29;249;38;29;14;1;5;5;12;2;0;1;1;0;0;0;0;5;4
5758;1982;Graduation;Married;65169.0;0;0;23;1074;0;69;0;0;46;1;10;4;13;6;1;0;1;1;1;0;1;1;1
4603;1960;PhD;Married;65695.0;0;1;50;371;32;189;0;58;6;2;5;4;10;4;0;0;0;0;0;0;0;1;4
10260;1965;Master;Together;45143.0;0;1;74;202;5;74;11;5;14;3;6;1;5;7;0;0;0;0;0;0;0;8;0
8789;1989;2n Cycle;Married;59060.0;1;0;77;35;40;111;36;40;12;3;3;1;7;4;0;0;0;0;0;0;0;1;5
6197;1962;PhD;Single;27238.0;1;1;39;37;0;17;0;0;3;3;3;0;3;9;0;0;0;0;0;0;0;4;5
4554;1965;Graduation;Together;47009.0;0;1;89;171;45;73;59;10;90;4;3;2;8;4;0;0;0;0;0;0;0;10;1
4937;1973;2n Cycle;Married;46094.0;1;1;62;12;2;20;3;2;5;1;1;0;3;7;0;0;0;0;0;0;0;6;1
1920;1972;Graduation;Married;40321.0;1;1;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;0;7;0
8749;1984;Graduation;Together;37235.0;1;0;68;20;2;9;4;6;20;1;1;1;2;4;0;0;0;0;0;0;0;2;5
10377;1958;Master;Together;46692.0;0;1;37;170;6;97;24;12;88;3;6;1;5;6;0;0;0;0;0;0;0;6;3
6398;1974;Basic;Married;18393.0;1;0;2;7;10;13;16;0;4;2;3;0;3;8;0;0;0;0;0;0;0;3;5
7937;1982;Graduation;Married;24711.0;0;0;86;10;7;25;6;3;7;1;3;0;3;7;0;0;0;0;0;0;0;4;4
839;1975;PhD;Married;45503.0;1;0;54;97;4;44;6;1;18;1;3;1;4;5;0;0;0;0;0;0;0;9;2
158;1945;PhD;Together;71604.0;0;0;3;345;53;528;98;75;97;1;8;3;5;4;1;0;0;0;0;0;1;11;6
4832;1979;Graduation;Married;27244.0;1;0;84;6;5;17;3;24;46;2;2;2;2;7;0;0;0;0;0;0;0;3;4
5621;1969;Graduation;Married;48752.0;1;1;8;73;57;100;71;15;0;5;6;1;5;9;0;0;0;0;0;0;1;12;2
11039;1975;Graduation;Married;51948.0;0;1;51;82;33;54;71;30;41;2;5;2;4;5;0;0;0;0;0;0;0;9;1
9635;1983;Master;Married;35876.0;0;0;13;66;2;40;4;3;14;1;3;1;3;6;0;0;0;0;0;0;0;4;6
2173;1952;Graduation;Widow;40049.0;0;1;23;13;6;7;0;3;3;1;1;0;3;6;0;0;0;0;0;0;0;10;2
942;1982;Graduation;Single;39660.0;1;0;36;139;13;78;20;13;36;3;7;1;3;9;0;0;0;0;0;0;1;8;2
9386;1962;Graduation;Together;50127.0;0;1;88;274;0;21;4;6;15;1;5;1;6;6;0;1;0;0;0;0;0;5;3
5510;1977;Master;Married;43263.0;0;1;2;262;6;61;0;10;102;3;5;2;6;5;0;0;0;0;0;0;0;11;2
2253;1990;Graduation;Married;18929.0;0;0;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;0;2;5
5181;1982;Basic;Single;24367.0;1;0;58;2;4;2;0;11;5;1;1;0;2;9;0;0;0;0;0;0;0;3;2
979;1975;Graduation;Single;33249.0;1;0;11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;0;2;2
10390;1959;2n Cycle;Married;26887.0;0;1;27;6;7;4;3;4;6;1;1;0;3;6;0;0;0;0;0;0;0;2;6
4698;1983;PhD;Married;50150.0;0;0;32;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;0;0;6;3
7793;1976;Graduation;Together;62061.0;0;1;12;641;7;84;0;30;38;3;10;4;7;6;0;1;0;0;0;0;0;8;5
1745;1962;PhD;Divorced;85696.0;0;0;88;714;76;395;116;0;12;1;4;6;9;1;0;0;0;0;0;0;1;5;4
8369;1987;Graduation;Together;18227.0;1;0;21;1;2;7;4;3;11;1;0;1;2;8;0;0;0;0;0;0;0;11;3
5232;1965;Graduation;Married;69139.0;0;1;23;86;12;75;33;15;6;1;4;1;5;4;0;0;0;0;0;0;0;1;0
7912;1978;Graduation;Married;38136.0;1;0;69;8;15;27;0;20;33;2;3;1;2;8;1;0;0;0;0;0;0;4;0
7712;1946;PhD;Single;62159.0;0;0;68;182;17;259;77;70;29;1;6;2;10;4;0;0;0;0;0;0;0;4;0
7275;1971;Master;Single;33316.0;1;1;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;0;10;4
1343;1968;Graduation;Together;58554.0;1;1;55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;0;0;9;2
1384;1992;Basic;Married;17256.0;1;0;10;6;4;14;8;8;22;2;2;1;2;8;1;0;0;0;0;0;0;11;5
10507;1977;2n Cycle;Divorced;59601.0;0;1;14;691;7;69;0;7;23;4;2;2;7;8;0;1;0;0;0;0;0;7;3
2698;1976;Graduation;Single;47025.0;0;1;52;254;7;108;20;0;26;3;6;3;5;6;0;0;0;0;0;0;0;11;3
3231;1973;Graduation;Married;37971.0;1;0;97;5;4;10;2;2;7;1;1;0;3;8;0;0;0;0;0;0;0;11;0
4096;1968;Master;Divorced;41335.0;1;0;24;112;19;21;16;14;5;3;4;1;4;7;0;0;0;0;0;0;0;12;3
10476;1958;Graduation;Married;67267.0;0;1;0;134;11;59;15;2;30;1;3;2;5;2;0;0;0;0;0;0;0;5;1
5948;1975;Graduation;Single;57338.0;0;1;96;143;6;52;11;8;17;2;4;1;5;5;0;0;0;0;0;0;0;4;1
9140;1960;2n Cycle;Together;50523.0;1;1;89;51;4;24;4;7;1;2;2;0;4;6;0;0;0;0;0;0;0;12;2
10258;1965;Master;Single;35791.0;2;1;94;27;0;5;0;0;3;2;1;0;3;8;0;0;0;0;0;0;0;5;0
5675;1960;PhD;Divorced;50611.0;0;1;98;459;0;24;6;0;4;6;4;5;7;6;0;1;0;0;0;0;0;10;3
4743;1969;PhD;Married;56242.0;0;1;72;689;8;167;11;8;88;5;8;4;11;6;0;0;0;0;0;0;0;3;6
8805;1960;Graduation;Single;48904.0;0;1;1;283;10;38;0;13;27;4;7;2;4;8;0;0;0;0;0;0;0;12;6
1542;1975;Graduation;Single;56243.0;1;2;26;347;0;35;4;3;7;6;4;2;8;5;0;0;0;0;0;0;0;12;0
6770;1985;Graduation;Married;21355.0;1;0;5;5;13;14;0;5;31;2;2;1;2;6;1;0;0;0;0;0;1;8;1
8773;1971;Master;Together;57420.0;0;1;22;280;0;18;0;0;24;3;5;1;6;7;0;1;0;0;0;0;0;6;1
10475;1970;Master;Together;45896.0625;0;1;39;187;5;65;26;20;14;2;4;2;6;5;0;0;0;0;0;0;0;4;0
10420;1955;Master;Divorced;46390.0;0;1;56;95;14;64;2;9;38;1;4;2;3;7;0;0;0;0;0;0;0;5;0
7514;1956;2n Cycle;Together;54342.0;1;1;74;84;10;34;11;10;28;4;3;1;4;6;0;0;0;0;0;0;0;7;2
2902;1958;Graduation;Together;42588.137931034486;1;1;87;19;4;12;2;2;6;1;1;0;3;5;0;0;0;0;0;0;0;9;0
4345;1964;2n Cycle;Single;39863.0;1;1;49;5;1;9;2;0;4;1;1;0;2;7;0;0;0;0;0;0;0;1;6
793;1973;Graduation;Married;20895.0;1;0;24;18;3;17;3;0;4;1;2;0;3;9;0;0;0;0;0;0;0;10;5
3769;1972;PhD;Together;47826.26315789474;1;0;17;25;1;13;0;0;3;1;1;0;3;7;0;0;0;0;0;0;0;3;6
8702;1976;2n Cycle;Together;26907.0;1;1;10;9;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;0;0;8;1
4791;1980;Graduation;Together;44964.0;1;1;35;19;1;17;2;0;2;1;1;0;3;8;0;0;0;0;0;0;0;12;6
8216;1972;Master;Married;53761.0;1;1;7;158;0;76;13;7;71;6;4;4;3;5;0;0;0;0;0;0;0;10;4
8140;1973;Graduation;Together;22682.0;1;0;51;10;14;29;4;2;36;3;2;1;4;4;0;0;0;0;0;0;0;10;3
10146;1972;PhD;Together;38887.0;1;0;17;25;1;13;0;0;3;1;1;0;3;7;0;0;0;0;0;0;0;3;6
5289;1975;2n Cycle;Single;41658.0;1;1;30;8;4;12;15;4;29;2;1;1;2;4;0;0;0;0;0;0;0;11;4
2587;1972;PhD;Married;29791.0;1;0;21;14;0;6;0;0;0;2;2;0;3;5;0;0;0;0;0;0;0;5;3
4405;1956;Master;Married;63915.0;0;2;2;622;7;115;30;0;15;2;6;3;12;5;0;0;0;0;0;0;0;7;1
8663;1974;Graduation;Divorced;39996.0;1;1;85;11;0;3;0;0;1;1;1;0;2;6;0;0;0;0;0;0;0;5;3
2589;1972;Graduation;Divorced;26759.0;1;0;65;25;3;16;8;5;2;2;2;1;3;6;0;0;0;0;0;0;0;2;4
10490;1969;PhD;Married;51039.0;1;1;11;100;64;79;65;0;109;2;6;2;4;7;0;0;0;0;0;0;0;12;0
4094;1961;Graduation;Married;60544.0;1;1;92;201;2;43;3;5;35;4;5;1;5;6;0;0;0;0;0;0;0;8;5
9958;1972;Graduation;Married;65685.0;0;1;54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;0;0;3;5
2534;1953;Graduation;Married;37716.0;0;1;4;97;1;41;6;2;41;2;4;1;3;7;0;0;0;0;0;0;0;4;0
4188;1957;Graduation;Single;36864.0;0;1;53;204;5;39;17;0;89;3;5;2;4;8;0;0;0;0;0;0;1;8;0
6613;1970;Master;Married;44511.0;1;0;39;513;7;133;46;14;14;6;8;4;8;8;0;0;0;0;0;0;0;10;4
10827;1967;PhD;Married;36947.0;1;1;49;88;3;21;4;1;29;4;3;0;4;9;0;0;0;0;0;0;0;8;1
5491;1951;Master;Together;47352.0;0;1;70;172;12;112;8;0;15;4;6;1;5;7;0;0;0;0;0;0;0;4;3
8783;1950;Graduation;Married;57045.0;0;1;40;296;13;104;11;13;17;3;4;2;9;3;0;0;0;0;0;0;0;9;5
10010;1953;PhD;Divorced;36957.0;1;1;43;100;2;16;2;1;31;4;3;2;2;9;0;0;0;0;0;0;1;9;3
618;1977;PhD;Married;69389.0;0;1;17;422;7;238;69;46;15;1;7;2;12;4;0;0;0;0;0;0;0;9;4
9121;1972;Graduation;Married;80134.0;1;0;40;1218;16;272;104;0;80;2;5;3;6;6;0;1;1;1;0;0;1;5;0
361;1969;Master;Married;43142.0;1;1;84;5;1;7;2;1;4;1;1;0;2;7;0;0;0;0;0;0;0;2;1
2678;1990;Graduation;Single;34412.0;1;0;62;52;12;50;4;36;55;3;5;0;3;9;0;0;0;0;0;0;0;2;2
6376;1979;Graduation;Single;57537.0;1;0;83;191;56;139;51;8;100;4;4;3;8;4;0;0;0;0;0;0;0;6;0
524;1966;Basic;Together;22634.0;0;0;47;2;23;11;8;6;46;1;2;1;2;8;0;0;0;0;0;0;0;1;2
10341;1948;Graduation;Together;51315.0;0;0;45;68;28;39;16;30;41;1;2;2;5;2;0;0;0;0;0;0;0;2;6
5654;1972;Graduation;Married;36026.0;2;1;34;20;4;10;6;4;17;2;2;0;3;6;0;0;0;0;0;0;0;3;6
4098;1973;Graduation;Married;24639.0;1;1;3;20;3;16;0;4;1;3;2;0;4;6;0;0;0;0;0;0;0;1;1
5824;1972;PhD;Together;34578.0;2;1;1;7;0;1;0;0;0;1;1;0;2;6;0;0;0;0;0;0;0;4;4
2561;1966;Graduation;Single;63810.0;0;1;45;977;12;253;16;12;101;4;4;3;12;8;0;1;0;0;0;0;0;11;6
5229;1969;PhD;Together;54132.0;0;1;81;30;1;8;0;0;3;1;1;0;3;7;0;0;0;0;0;0;0;2;6
4086;1959;Graduation;Married;18690.0;0;0;77;6;1;7;23;4;19;1;1;1;2;8;0;0;0;0;0;0;0;12;4
2428;1970;Graduation;Married;28164.0;1;0;23;3;18;26;11;8;12;3;2;0;4;7;0;0;0;0;0;0;0;5;5
8254;1974;PhD;Married;34596.0;1;0;48;14;0;2;0;0;7;1;1;0;2;8;0;0;0;0;0;0;0;4;5
2836;1972;PhD;Married;43269.0;1;0;61;10;1;7;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0;9;0
8418;1958;2n Cycle;Single;38741.0;1;1;60;7;10;17;8;6;13;2;2;0;3;7;0;0;0;0;0;0;0;3;6
7152;1983;Master;Married;27100.0;1;0;64;12;0;13;2;0;10;1;1;0;3;7;0;0;0;0;0;0;0;4;4
10033;1973;2n Cycle;Divorced;31163.0;1;0;54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;0;0;2;3
274;1973;Graduation;Single;34853.0;1;1;75;9;3;15;2;3;2;2;2;0;3;6;0;0;0;0;0;0;0;12;0
3388;1967;Graduation;Divorced;70844.0;1;1;16;129;26;67;3;67;2;5;6;1;5;7;0;0;0;0;0;0;0;10;2
922;1979;2n Cycle;Married;31086.0;1;1;79;16;2;11;3;0;16;2;1;1;2;8;1;0;0;0;0;0;0;5;5
8588;1961;Graduation;Married;60544.0;1;1;92;201;2;43;3;5;35;4;5;1;5;6;0;0;0;0;0;0;0;8;5
2518;1986;2n Cycle;Together;20491.0;0;0;16;5;4;5;4;2;10;1;0;1;2;7;0;0;0;0;0;0;0;1;4
574;1964;Graduation;Married;42523.0;0;0;96;14;36;11;3;26;35;1;1;1;4;2;0;0;0;0;0;0;0;4;2
3220;1983;Graduation;Married;39922.0;1;0;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;0;0;2;3
5967;1952;Graduation;Together;33402.0;1;1;60;26;2;19;10;5;8;3;2;1;3;8;0;0;0;0;0;0;0;7;3
1183;1949;Master;Married;36408.0;1;1;11;9;1;4;3;2;3;1;1;0;2;6;0;0;0;0;0;0;0;9;5
6856;1979;Graduation;Together;21645.0;1;0;75;14;0;23;4;5;19;3;3;0;3;9;0;0;0;0;0;0;1;9;0
4682;1958;Graduation;Married;51876.0;0;0;88;99;27;102;28;48;6;1;2;2;8;1;0;0;0;0;0;0;0;10;1
5221;1957;Graduation;Married;52852.0;0;1;93;714;8;99;11;0;47;4;10;7;5;8;1;0;0;0;0;0;0;12;5
1927;1973;2n Cycle;Together;69401.0;0;1;41;399;27;159;58;8;39;4;4;4;5;2;0;0;0;0;0;0;0;3;6
5788;1972;Graduation;Together;46053.0;1;0;46;56;10;92;19;7;25;3;3;2;4;5;0;0;0;0;0;0;0;2;6
5975;1967;PhD;Single;40304.0;1;0;82;37;0;17;0;0;3;1;2;0;3;7;0;0;0;0;0;0;0;9;0
6875;1965;PhD;Together;32727.0;0;0;38;167;13;180;86;13;70;2;7;3;5;8;0;0;0;0;0;0;0;8;1
4399;1969;Graduation;Together;68695.0;0;0;3;458;81;356;106;50;40;1;4;4;7;2;0;0;0;0;0;0;0;6;2
4042;1971;Graduation;Divorced;43300.0;0;1;87;91;3;52;2;1;31;3;4;0;4;8;0;0;0;0;0;0;1;10;5
2157;1972;Graduation;Together;26290.0;1;1;49;15;8;16;11;5;22;4;2;0;4;6;0;0;0;0;0;0;0;1;5
2525;1974;PhD;Married;38410.0;0;0;65;153;64;123;116;64;14;2;5;2;9;6;0;0;0;0;0;0;1;9;4
8233;1950;Master;Widow;64866.0;0;1;9;508;5;21;7;5;10;4;7;3;7;5;0;1;0;0;0;0;0;1;6
2945;1955;PhD;Together;46015.0;1;1;25;38;0;2;0;0;6;1;1;0;3;7;1;0;0;0;1;0;0;4;6
10403;1978;Graduation;Together;16531.0;1;0;43;2;13;6;7;5;11;3;3;0;3;7;0;0;0;0;0;0;0;6;2
5074;1986;Master;Married;28072.0;1;0;10;30;0;10;2;0;5;1;1;0;3;7;0;0;0;0;0;0;0;7;0
4690;1953;Graduation;Married;50725.0;0;1;45;443;10;75;0;10;48;4;8;1;8;8;0;0;0;0;0;0;0;2;2
7196;1950;PhD;Married;41145.0;1;1;20;9;0;3;0;0;1;1;0;0;3;3;0;0;0;0;0;0;0;2;5
9672;1970;2n Cycle;Married;23162.0;1;1;82;8;3;9;19;4;22;3;1;1;3;6;0;0;0;0;0;0;0;12;5
4864;1977;Graduation;Married;34380.0;1;0;68;72;7;58;13;1;24;4;4;1;3;8;0;0;0;0;0;0;0;5;3
4706;1966;Graduation;Single;34704.0;0;1;65;29;0;5;0;1;5;1;1;0;3;5;0;0;0;0;0;0;0;4;5
3697;1954;Graduation;Together;39898.0;0;1;20;69;8;26;12;7;12;2;3;0;4;7;0;0;0;0;0;0;0;2;1
4220;1970;PhD;Married;59892.0;0;1;26;73;0;13;0;1;0;1;2;1;3;3;0;0;0;0;0;0;0;11;5
5286;1987;Master;Single;41020.0;0;0;68;112;1;54;7;7;36;1;3;2;4;3;0;0;0;0;0;0;0;10;0
9559;1961;PhD;Married;57072.0;0;1;79;944;0;60;0;0;30;2;7;5;13;5;1;0;0;0;0;0;0;1;4
7787;1960;Graduation;Together;62807.0;0;1;83;526;28;135;10;21;99;3;5;3;12;5;0;0;0;0;0;0;0;8;4
3102;1981;2n Cycle;Together;19414.0;1;0;32;2;3;12;3;5;7;1;1;0;3;8;0;0;0;0;0;0;0;10;2
5868;1980;Graduation;Married;19107.0;1;0;49;2;4;9;10;5;16;2;1;0;3;7;0;0;0;0;0;0;0;8;3
9988;1976;Master;Single;70379.0;0;1;84;553;25;142;65;67;8;3;6;3;13;4;0;0;0;0;0;0;0;3;6
5763;1972;Master;Together;49854.0;1;0;63;123;17;171;39;0;30;5;6;2;5;6;0;0;0;0;0;0;0;11;6
7494;1950;PhD;Divorced;42873.0;1;1;11;209;0;40;3;2;15;4;6;1;4;8;0;0;0;0;0;0;0;1;0
2005;1990;Graduation;Married;35765.0;1;0;86;22;3;30;0;5;15;2;2;0;4;6;0;0;0;0;0;0;0;12;2
6885;1977;Graduation;Divorced;32952.0;1;0;36;38;0;12;3;1;1;1;2;0;3;7;0;0;0;0;0;0;0;12;6
2072;1969;PhD;Together;53374.0;0;1;34;896;10;101;13;10;34;6;4;2;9;9;1;0;0;0;0;0;1;8;3
5751;1973;2n Cycle;Divorced;31163.0;1;0;54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;0;0;2;3
3340;1977;Graduation;Married;42014.0;1;0;56;244;15;108;4;15;50;6;7;1;6;8;0;0;0;0;0;0;1;8;4
3584;1955;PhD;Single;49667.0;0;0;35;1181;26;120;17;13;39;2;5;10;5;8;1;0;0;0;0;0;1;8;0
3643;1974;Master;Married;63206.0;0;0;65;750;8;125;11;8;26;1;4;3;6;2;0;0;1;0;0;0;0;3;3
10128;1958;Graduation;Together;53977.0;0;1;21;620;16;165;0;24;82;5;5;5;12;5;0;0;0;0;0;0;0;6;5
9;1975;Master;Single;46098.0;1;1;86;57;0;27;0;0;36;4;3;2;2;8;0;0;0;0;0;0;0;8;5
3865;1977;2n Cycle;Together;20981.0;0;0;14;2;12;10;6;13;30;1;3;1;2;8;0;0;0;0;0;0;1;4;1
2853;1980;Graduation;Single;51766.0;1;0;74;60;51;87;6;20;51;2;4;2;4;5;0;0;0;0;0;0;0;3;1
1490;1962;Graduation;Married;55759.0;0;1;84;675;0;85;10;7;77;5;10;3;8;8;0;0;0;0;0;0;0;11;2
6310;1978;Graduation;Married;33039.0;1;0;4;30;8;12;8;8;12;1;2;0;4;5;0;0;0;0;0;0;0;9;0
10380;1972;Master;Married;37787.0;1;0;50;40;1;40;4;3;18;1;3;0;3;8;0;0;0;0;0;0;0;9;4
3887;1970;Graduation;Single;27242.0;1;0;2;3;17;26;20;1;39;2;2;0;3;9;0;0;0;0;0;0;1;11;6
1998;1976;Graduation;Single;37697.0;1;0;82;34;6;21;11;4;8;1;2;1;3;6;0;0;0;0;0;0;0;2;4
10795;1973;PhD;Married;37401.0;1;0;14;19;3;19;3;1;3;2;2;0;3;7;0;0;0;0;0;0;0;5;1
7998;1958;Graduation;Together;28087.0;1;1;77;53;8;17;13;0;21;3;2;2;2;7;0;0;0;0;0;0;0;12;1
3536;1960;Graduation;Together;19740.0;0;1;65;7;11;3;10;4;20;2;1;1;3;5;0;0;0;0;0;0;0;3;6
6050;1975;2n Cycle;Married;57036.0;0;1;33;1171;43;219;19;14;47;4;6;3;13;9;1;0;0;0;0;0;0;12;1
125;1958;2n Cycle;Together;53083.0;1;1;65;215;7;33;3;0;13;6;5;1;5;7;0;1;0;0;0;0;0;5;2
3463;1975;PhD;Married;69283.0;0;1;41;674;62;134;0;26;8;4;7;3;13;5;0;0;0;0;0;0;0;6;5
2804;1975;Master;Single;46098.0;1;1;86;57;0;27;0;0;36;4;3;2;2;8;0;0;0;0;0;0;1;8;5
3745;1988;2n Cycle;Married;23331.0;1;0;92;5;36;7;0;10;45;2;3;0;3;8;0;0;0;0;0;0;0;9;1
9771;1988;2n Cycle;Single;23331.0;1;0;97;104;20;101;24;15;5;6;5;1;5;9;0;0;0;0;0;0;0;10;4
451;1989;Graduation;Single;9255.0;1;0;91;9;0;7;2;0;4;1;1;1;2;8;0;0;0;0;0;0;0;12;4
1079;1971;PhD;Married;71969.0;0;1;59;1000;0;76;0;0;10;3;3;4;9;8;0;1;0;0;0;0;0;10;1
8920;1967;Master;Single;59235.0;1;0;4;448;40;469;80;0;91;3;11;2;12;7;0;0;0;0;0;0;0;1;5
6678;1989;Graduation;Together;31928.0;1;0;5;33;4;24;4;2;5;2;3;0;4;7;0;0;0;0;0;0;0;3;4
